20100120072329S:A1500,0015,  00001029,1, 0,00
20100120085520S:A1503,0015,  00001262,01,00
20100120085523S:A1500,0015,  00000020,1, 0,00
20100120085526R:U1500,0 15,  00001262, 0
20100120085526S:U1500,0 15,  00001262,00
20100120085529R:A1504,0 15,  00001262, 0, 0
20100120085529R:A1503,0 15,  00000065, 0, 0
20100120085548S:A1500,0015,  00001148,1, 0,00
20100120085558S:A1500,0015,  00000079,1, 0,00
20100120085612S:A1503,0015,  00000065,01,00
20100120085618R:U1500,0 15,  00000065, 0
20100120085618S:U1500,0 15,  00000065,00
20100120085620R:A1504,0 15,  00000065, 0, 0
20100120085620R:A1503,0 15,  00000023, 0, 0
20100120085640R:A1501,0 15,  00001162,0, 0
20100120085641R:A1510,0 15,  00001162, 1, 0, 3, 0
20100120085650R:A1510,0 15,  00001162, 9, 0, 3, 0
20100120085657R:A1501,0 15,  00000052,0, 0
20100120085657R:A1510,0 15,  00000052, 1, 0, 4, 0
20100120085700S:A1503,0015,  00000023,01,00
20100120085706R:A1510,0 15,  00000052, 9, 0, 4, 0
20100120085708R:U1500,0 15,  00000023, 0
20100120085708S:U1500,0 15,  00000023,00
20100120085717R:A1504,0 15,  00000023, 0, 0
20100120085717R:A1503,0 15,  00000097, 0, 0
20100120085759R:A1501,0 15,  00000196,0, 0
20100120085759R:A1510,0 15,  00000196, 1, 0, 4, 0
20100120085805S:A1503,0015,  00000097,01,00
20100120085809R:A1510,0 15,  00000196, 9, 0, 4, 0
20100120085811R:U1500,0 15,  00000097, 0
20100120085811S:U1500,0 15,  00000097,00
20100120085819R:A1504,0 15,  00000097, 0, 0
20100120085819R:A1503,0 15,  00000179, 0, 0
20100120085827S:A1500,0015,  00001288,1, 0,00
20100120085831R:A1501,0 15,  00001021,0, 0
20100120085831R:A1510,0 15,  00001021, 1, 0, 4, 0
20100120085840R:A1510,0 15,  00001021, 9, 0, 4, 0
20100120085852R:A1501,0 15,  00000137,0, 0
20100120085852R:A1510,0 15,  00000137, 1, 0, 5, 0
20100120085902R:A1510,0 15,  00000137, 9, 0, 5, 0
20100120085908S:A1500,0015,  00001107,1, 0,00
20100120085939S:A1503,0015,  00000179,01,00
20100120085941S:A1500,0015,  00001265,1, 0,00
20100120085945R:U1500,0 15,  00000179, 0
20100120085945S:U1500,0 15,  00000179,00
20100120085948R:A1504,0 15,  00000179, 0, 0
20100120085948R:A1503,0 15,  00001162, 0, 0
20100120090012S:A1500,0015,  00001158,1, 0,00
20100120090027S:A1503,0015,  00001162,01,00
20100120090032R:U1500,0 15,  00001162, 0
20100120090032S:U1500,0 15,  00001162,00
20100120090035R:A1504,0 15,  00001162, 0, 0
20100120090035R:A1503,0 15,  00000052, 0, 0
20100120090050S:A1503,0015,  00000052,01,00
20100120090056R:U1500,0 15,  00000052, 0
20100120090056S:U1500,0 15,  00000052,00
20100120090114R:A1504,0 15,  00000052, 0, 0
20100120090115R:A1503,0 15,  00000196, 0, 0
20100120090157S:A1503,0015,  00000196,01,00
20100120090203R:U1500,0 15,  00000196, 0
20100120090203S:U1500,0 15,  00000196,00
20100120090239R:A1504,0 15,  00000196, 0, 0
20100120090239R:A1503,0 15,  00001021, 0, 0
20100120090245S:A1503,0015,  00001021,01,00
20100120090251R:U1500,0 15,  00001021, 0
20100120090251S:U1500,0 15,  00001021,00
20100120090319R:A1504,0 15,  00001021, 0, 0
20100120090319R:A1503,0 15,  00000137, 0, 0
20100120090333S:A1503,0015,  00000137,01,00
20100120090339R:U1500,0 15,  00000137, 0
20100120090339S:U1500,0 15,  00000137,00
20100120090359R:A1504,0 15,  00000137, 0, 0
20100120090441R:A1501,0 15,  00001251,0, 0
20100120090441R:A1510,0 15,  00001251, 1, 0, 0, 0
20100120090451R:A1510,0 15,  00001251, 9, 0, 0, 0
20100120090455R:A1503,0 15,  00001251, 0, 0
20100120090455S:A1503,0015,  00001251,01,00
20100120090503R:A1501,0 15,  00000005,0, 0
20100120090503R:A1510,0 15,  00000005, 1, 0, 1, 0
20100120090512R:A1510,0 15,  00000005, 9, 0, 1, 0
20100120090514R:U1500,0 15,  00001251, 0
20100120090514S:U1500,0 15,  00001251,00
20100120090518S:A1500,0015,  00000155,1, 0,00
20100120090524R:A1504,0 15,  00001251, 0, 0
20100120090524R:A1503,0 15,  00000005, 0, 0
20100120090524S:A1503,0015,  00000005,01,00
20100120090530R:U1500,0 15,  00000005, 0
20100120090530S:U1500,0 15,  00000005,00
20100120090530S:A1500,0015,  00000096,1, 0,00
20100120090557R:A1504,0 15,  00000005, 0, 0
20100120090606S:A1500,0015,  00001041,1, 0,00
20100120090635R:A1501,0 15,  00000192,0, 0
20100120090636R:A1510,0 15,  00000192, 1, 0, 0, 0
20100120090645R:A1510,0 15,  00000192, 9, 0, 0, 0
20100120090649R:A1503,0 15,  00000192, 0, 0
20100120090649S:A1503,0015,  00000192,01,00
20100120090655R:U1500,0 15,  00000192, 0
20100120090655S:U1500,0 15,  00000192,00
20100120090658R:A1504,0 15,  00000192, 0, 0
20100120090736R:A1501,0 15,  00000033,0, 0
20100120090736R:A1510,0 15,  00000033, 1, 0, 0, 0
20100120090745R:A1510,0 15,  00000033, 9, 0, 0, 0
20100120090749R:A1503,0 15,  00000033, 0, 0
20100120090750S:A1503,0015,  00000033,01,00
20100120090753R:A1501,0 15,  00001286,0, 0
20100120090753R:A1510,0 15,  00001286, 1, 0, 1, 0
20100120090802R:A1510,0 15,  00001286, 9, 0, 1, 0
20100120090804R:U1500,0 15,  00000033, 0
20100120090804S:U1500,0 15,  00000033,00
20100120090813R:A1504,0 15,  00000033, 0, 0
20100120090813R:A1503,0 15,  00001286, 0, 0
20100120090814S:A1503,0015,  00001286,01,00
20100120090820R:U1500,0 15,  00001286, 0
20100120090820S:U1500,0 15,  00001286,00
20100120090853R:A1504,0 15,  00001286, 0, 0
20100120090856S:A1500,0015,  00000164,1, 0,00
20100120090905R:A1501,0 15,  00000066,0, 0
20100120090905R:A1510,0 15,  00000066, 1, 0, 0, 0
20100120090914R:A1510,0 15,  00000066, 9, 0, 0, 0
20100120090919R:A1503,0 15,  00000066, 0, 0
20100120090921S:A1503,0015,  00000066,01,00
20100120090926R:A1501,0 15,  00001141,0, 0
20100120090926R:A1510,0 15,  00001141, 1, 0, 1, 0
20100120090935R:A1510,0 15,  00001141, 9, 0, 1, 0
20100120090937R:U1500,0 15,  00000066, 0
20100120090937S:U1500,0 15,  00000066,00
20100120090946R:A1504,0 15,  00000066, 0, 0
20100120090947R:A1503,0 15,  00001141, 0, 0
20100120090947S:A1503,0015,  00001141,01,00
20100120090953R:U1500,0 15,  00001141, 0
20100120090953S:U1500,0 15,  00001141,00
20100120091026R:A1504,0 15,  00001141, 0, 0
20100120091038R:A1501,0 15,  00000103,0, 0
20100120091038R:A1510,0 15,  00000103, 1, 0, 0, 0
20100120091047R:A1510,0 15,  00000103, 9, 0, 0, 0
20100120091052R:A1503,0 15,  00000103, 0, 0
20100120091052S:A1503,0015,  00000103,01,00
20100120091058R:U1500,0 15,  00000103, 0
20100120091058S:U1500,0 15,  00000103,00
20100120091106R:A1504,0 15,  00000103, 0, 0
20100120091329S:A1500,0015,  00000138,1, 0,00
20100120091346S:A1500,0015,  00001046,1, 0,00
20100120091540R:A1501,0 15,  00000020,0, 0
20100120091540R:A1510,0 15,  00000020, 1, 0, 0, 0
20100120091549R:A1510,0 15,  00000020, 9, 0, 0, 0
20100120091554R:A1503,0 15,  00000020, 0, 0
20100120091554S:A1503,0015,  00000020,01,00
20100120091601R:A1501,0 15,  00001148,0, 0
20100120091601R:A1510,0 15,  00001148, 1, 0, 1, 0
20100120091610R:A1510,0 15,  00001148, 9, 0, 1, 0
20100120091612R:U1500,0 15,  00000020, 0
20100120091612S:U1500,0 15,  00000020,00
20100120091622R:A1504,0 15,  00000020, 0, 0
20100120091622R:A1503,0 15,  00001148, 0, 0
20100120091622S:A1503,0015,  00001148,01,00
20100120091628R:U1500,0 15,  00001148, 0
20100120091628S:U1500,0 15,  00001148,00
20100120091701R:A1504,0 15,  00001148, 0, 0
20100120091713R:A1501,0 15,  00000079,0, 0
20100120091714R:A1510,0 15,  00000079, 1, 0, 0, 0
20100120091723R:A1510,0 15,  00000079, 9, 0, 0, 0
20100120091727S:A1500,0015,  00001198,1, 0,00
20100120091727R:A1503,0 15,  00000079, 0, 0
20100120091728S:A1503,0015,  00000079,01,00
20100120091735R:A1501,0 15,  00001158,0, 0
20100120091735R:A1510,0 15,  00001158, 1, 0, 1, 0
20100120091739S:A1500,0015,  00001032,1, 0,00
20100120091744R:A1510,0 15,  00001158, 9, 0, 1, 0
20100120091746R:U1500,0 15,  00000079, 0
20100120091746S:U1500,0 15,  00000079,00
20100120091755R:A1504,0 15,  00000079, 0, 0
20100120091756R:A1503,0 15,  00001158, 0, 0
20100120091756S:A1503,0015,  00001158,01,00
20100120091802R:U1500,0 15,  00001158, 0
20100120091802S:U1500,0 15,  00001158,00
20100120091835R:A1504,0 15,  00001158, 0, 0
20100120091845R:A1501,0 15,  00001288,0, 0
20100120091845R:A1510,0 15,  00001288, 1, 0, 0, 0
20100120091854R:A1510,0 15,  00001288, 9, 0, 0, 0
20100120091859R:A1503,0 15,  00001288, 0, 0
20100120091859S:A1503,0015,  00001288,01,00
20100120091901R:A1501,0 15,  00001107,0, 0
20100120091901R:A1510,0 15,  00001107, 1, 0, 1, 0
20100120091910R:A1510,0 15,  00001107, 9, 0, 1, 0
20100120091912R:U1500,0 15,  00001288, 0
20100120091912S:U1500,0 15,  00001288,00
20100120091921R:A1504,0 15,  00001288, 0, 0
20100120091921R:A1503,0 15,  00001107, 0, 0
20100120091923S:A1503,0015,  00001107,01,00
20100120091933R:A1501,0 15,  00001265,0, 0
20100120091933R:A1510,0 15,  00001265, 1, 0, 1, 0
20100120091939R:U1500,0 15,  00001107, 0
20100120091939S:U1500,0 15,  00001107,00
20100120091942R:A1510,0 15,  00001265, 9, 0, 0, 0
20100120091955R:A1504,0 15,  00001107, 0, 0
20100120091955R:A1503,0 15,  00001265, 0, 0
20100120091955S:A1503,0015,  00001265,01,00
20100120092001R:U1500,0 15,  00001265, 0
20100120092001S:U1500,0 15,  00001265,00
20100120092028R:A1504,0 15,  00001265, 0, 0
20100120092230S:A1500,0015,  00001293,1, 0,00
20100120092550R:A1501,0 15,  00000155,0, 0
20100120092550R:A1510,0 15,  00000155, 1, 0, 0, 0
20100120092559R:A1510,0 15,  00000155, 9, 0, 0, 0
20100120092604R:A1503,0 15,  00000155, 0, 0
20100120092604S:A1503,0015,  00000155,01,00
20100120092611R:A1501,0 15,  00000096,0, 0
20100120092611R:A1510,0 15,  00000096, 1, 0, 1, 0
20100120092620R:A1510,0 15,  00000096, 9, 0, 1, 0
20100120092622R:U1500,0 15,  00000155, 0
20100120092622S:U1500,0 15,  00000155,00
20100120092631R:A1504,0 15,  00000155, 0, 0
20100120092632R:A1503,0 15,  00000096, 0, 0
20100120092633S:A1503,0015,  00000096,01,00
20100120092633S:A1500,0015,  00001131,1, 0,00
20100120092644R:A1501,0 15,  00001041,0, 0
20100120092644R:A1510,0 15,  00001041, 1, 0, 1, 0
20100120092648S:A1500,0015,  00000193,1, 0,00
20100120092649R:U1500,0 15,  00000096, 0
20100120092649S:U1500,0 15,  00000096,00
20100120092653R:A1510,0 15,  00001041, 9, 0, 0, 0
20100120092711R:A1504,0 15,  00000096, 0, 0
20100120092711R:A1503,0 15,  00001041, 0, 0
20100120092712S:A1503,0015,  00001041,01,00
20100120092718R:U1500,0 15,  00001041, 0
20100120092718S:U1500,0 15,  00001041,00
20100120092735S:A1500,0015,  00001031,1, 0,00
20100120092751R:A1504,0 15,  00001041, 0, 0
20100120092804R:A1501,0 15,  00000164,0, 0
20100120092804R:A1510,0 15,  00000164, 1, 0, 0, 0
20100120092813R:A1510,0 15,  00000164, 9, 0, 0, 0
20100120092817R:A1503,0 15,  00000164, 0, 0
20100120092818S:A1503,0015,  00000164,01,00
20100120092825R:A1501,0 15,  00000138,0, 0
20100120092825R:A1510,0 15,  00000138, 1, 0, 1, 0
20100120092834R:A1510,0 15,  00000138, 9, 0, 1, 0
20100120092836R:U1500,0 15,  00000164, 0
20100120092836S:U1500,0 15,  00000164,00
20100120092846R:A1504,0 15,  00000164, 0, 0
20100120092846R:A1503,0 15,  00000138, 0, 0
20100120092846S:A1503,0015,  00000138,01,00
20100120092852R:U1500,0 15,  00000138, 0
20100120092852S:U1500,0 15,  00000138,00
20100120092925R:A1504,0 15,  00000138, 0, 0
20100120092937R:A1501,0 15,  00001046,0, 0
20100120092937R:A1510,0 15,  00001046, 1, 0, 0, 0
20100120092946R:A1510,0 15,  00001046, 9, 0, 0, 0
20100120092950R:A1503,0 15,  00001046, 0, 0
20100120092951S:A1503,0015,  00001046,01,00
20100120092956R:U1500,0 15,  00001046, 0
20100120092956S:U1500,0 15,  00001046,00
20100120092959R:A1504,0 15,  00001046, 0, 0
20100120093152S:A1500,0015,  00000093,1, 0,00
20100120093207S:A1500,0015,  00001036,1, 0,00
20100120093551R:A1501,0 15,  00001198,0, 0
20100120093552R:A1510,0 15,  00001198, 1, 0, 0, 0
20100120093601R:A1510,0 15,  00001198, 9, 0, 0, 0
20100120093605R:A1503,0 15,  00001198, 0, 0
20100120093605S:A1503,0015,  00001198,01,00
20100120093613R:A1501,0 15,  00001032,0, 0
20100120093613R:A1510,0 15,  00001032, 1, 0, 1, 0
20100120093622R:A1510,0 15,  00001032, 9, 0, 1, 0
20100120093624R:U1500,0 15,  00001198, 0
20100120093624S:U1500,0 15,  00001198,00
20100120093634R:A1504,0 15,  00001198, 0, 0
20100120093634R:A1503,0 15,  00001032, 0, 0
20100120093634S:A1503,0015,  00001032,01,00
20100120093640R:U1500,0 15,  00001032, 0
20100120093640S:U1500,0 15,  00001032,00
20100120093706S:A1500,0015,  00000054,1, 0,00
20100120093713R:A1504,0 15,  00001032, 0, 0
20100120093718S:A1500,0015,  00000077,1, 0,00
20100120093725R:A1501,0 15,  00001293,0, 0
20100120093725R:A1510,0 15,  00001293, 1, 0, 0, 0
20100120093731S:A1500,0015,  00001111,1, 0,00
20100120093734R:A1510,0 15,  00001293, 9, 0, 0, 0
20100120093738R:A1503,0 15,  00001293, 0, 0
20100120093739S:A1503,0015,  00001293,01,00
20100120093744R:U1500,0 15,  00001293, 0
20100120093744S:U1500,0 15,  00001293,00
20100120093747R:A1504,0 15,  00001293, 0, 0
20100120093958S:A1500,0015,  00001145,1, 0,00
20100120094011S:A1500,0015,  00001112,1, 0,00
20100120094432R:A1501,0 15,  00000093,0, 0
20100120094432R:A1510,0 15,  00000093, 1, 0, 0, 0
20100120094441R:A1510,0 15,  00000093, 9, 0, 0, 0
20100120094445R:A1503,0 15,  00000093, 0, 0
20100120094446S:A1503,0015,  00000093,01,00
20100120094451R:U1500,0 15,  00000093, 0
20100120094452S:U1500,0 15,  00000093,00
20100120094454R:A1504,0 15,  00000093, 0, 0
20100120094500S:A1500,0015,  00000107,1, 0,00
20100120094512S:A1500,0015,  00000034,1, 0,00
20100120094529S:A1500,0015,  00000040,1, 0,00
20100120094636R:A1501,0 15,  00001131,0, 0
20100120094636R:A1510,0 15,  00001131, 1, 0, 0, 0
20100120094645R:A1510,0 15,  00001131, 9, 0, 0, 0
20100120094650R:A1503,0 15,  00001131, 0, 0
20100120094650S:A1503,0015,  00001131,01,00
20100120094657R:A1501,0 15,  00000193,0, 0
20100120094657R:A1510,0 15,  00000193, 1, 0, 1, 0
20100120094706R:A1510,0 15,  00000193, 9, 0, 1, 0
20100120094708R:U1500,0 15,  00001131, 0
20100120094708S:U1500,0 15,  00001131,00
20100120094717R:A1504,0 15,  00001131, 0, 0
20100120094717R:A1503,0 15,  00000193, 0, 0
20100120094718S:A1503,0015,  00000193,01,00
20100120094724R:U1500,0 15,  00000193, 0
20100120094724S:U1500,0 15,  00000193,00
20100120094757R:A1504,0 15,  00000193, 0, 0
20100120094809R:A1501,0 15,  00001031,0, 0
20100120094809R:A1510,0 15,  00001031, 1, 0, 0, 0
20100120094818R:A1510,0 15,  00001031, 9, 0, 0, 0
20100120094823R:A1503,0 15,  00001031, 0, 0
20100120094823S:A1503,0015,  00001031,01,00
20100120094830R:A1501,0 15,  00001036,0, 0
20100120094831R:A1510,0 15,  00001036, 1, 0, 1, 0
20100120094840R:A1510,0 15,  00001036, 9, 0, 1, 0
20100120094842R:U1500,0 15,  00001031, 0
20100120094842S:U1500,0 15,  00001031,00
20100120094843S:A1500,0015,  00001106,1, 0,00
20100120094851R:A1504,0 15,  00001031, 0, 0
20100120094851R:A1503,0 15,  00001036, 0, 0
20100120094851S:A1503,0015,  00001036,01,00
20100120094857R:U1500,0 15,  00001036, 0
20100120094857S:U1500,0 15,  00001036,00
20100120094918R:A1504,0 15,  00001036, 0, 0
20100120094929R:A1501,0 15,  00000077,0, 0
20100120094929R:A1510,0 15,  00000077, 1, 0, 0, 0
20100120094938R:A1510,0 15,  00000077, 9, 0, 0, 0
20100120094943R:A1503,0 15,  00000077, 0, 0
20100120094943S:A1503,0015,  00000077,01,00
20100120094949R:U1500,0 15,  00000077, 0
20100120094949S:U1500,0 15,  00000077,00
20100120094958R:A1504,0 15,  00000077, 0, 0
20100120095549S:A1500,0015,  00001130,1, 0,00
20100120095608R:A1501,0 15,  00000054,0, 0
20100120095608R:A1510,0 15,  00000054, 1, 0, 0, 0
20100120095617R:A1510,0 15,  00000054, 9, 0, 0, 0
20100120095617S:A1500,0015,  00001272,1, 0,00
20100120095621R:A1503,0 15,  00000054, 0, 0
20100120095622S:A1503,0015,  00000054,01,00
20100120095629R:A1501,0 15,  00001111,0, 0
20100120095629R:A1510,0 15,  00001111, 1, 0, 1, 0
20100120095638R:A1510,0 15,  00001111, 9, 0, 1, 0
20100120095640R:U1500,0 15,  00000054, 0
20100120095640S:U1500,0 15,  00000054,00
20100120095649R:A1504,0 15,  00000054, 0, 0
20100120095649R:A1503,0 15,  00001111, 0, 0
20100120095650S:A1503,0015,  00001111,01,00
20100120095655R:U1500,0 15,  00001111, 0
20100120095655S:U1500,0 15,  00001111,00
20100120095729R:A1504,0 15,  00001111, 0, 0
20100120095741R:A1501,0 15,  00001145,0, 0
20100120095741R:A1510,0 15,  00001145, 1, 0, 0, 0
20100120095744S:A1500,0015,  00001278,1, 0,00
20100120095750R:A1510,0 15,  00001145, 9, 0, 0, 0
20100120095754R:A1503,0 15,  00001145, 0, 0
20100120095755S:A1503,0015,  00001145,01,00
20100120095756S:A1500,0015,  00000071,1, 0,00
20100120095803R:A1501,0 15,  00001112,0, 0
20100120095803R:A1510,0 15,  00001112, 1, 0, 1, 0
20100120095812R:A1510,0 15,  00001112, 9, 0, 1, 0
20100120095814R:U1500,0 15,  00001145, 0
20100120095814S:U1500,0 15,  00001145,00
20100120095815S:A1500,0015,  00001293,1, 0,00
20100120095823R:A1504,0 15,  00001145, 0, 0
20100120095823R:A1503,0 15,  00001112, 0, 0
20100120095824S:A1503,0015,  00001112,01,00
20100120095829R:U1500,0 15,  00001112, 0
20100120095830S:U1500,0 15,  00001112,00
20100120095836S:A1500,0015,  00001298,1, 0,00
20100120095853S:A1500,0015,  00000125,1, 0,00
20100120095903R:A1504,0 15,  00001112, 0, 0
20100120095913R:A1501,0 15,  00000107,0, 0
20100120095913R:A1510,0 15,  00000107, 1, 0, 0, 0
20100120095922R:A1510,0 15,  00000107, 9, 0, 0, 0
20100120095926R:A1503,0 15,  00000107, 0, 0
20100120095927S:A1503,0015,  00000107,01,00
20100120095929R:A1501,0 15,  00000034,0, 0
20100120095929R:A1510,0 15,  00000034, 1, 0, 1, 0
20100120095938R:A1510,0 15,  00000034, 9, 0, 1, 0
20100120095938S:A1500,0015,  00000193,1, 0,00
20100120095940R:U1500,0 15,  00000107, 0
20100120095940S:U1500,0 15,  00000107,00
20100120095949R:A1504,0 15,  00000107, 0, 0
20100120095949R:A1503,0 15,  00000034, 0, 0
20100120095950S:A1503,0015,  00000034,01,00
20100120095956R:U1500,0 15,  00000034, 0
20100120095956S:U1500,0 15,  00000034,00
20100120100029R:A1504,0 15,  00000034, 0, 0
20100120100040R:A1501,0 15,  00000040,0, 0
20100120100040R:A1510,0 15,  00000040, 1, 0, 0, 0
20100120100049R:A1510,0 15,  00000040, 9, 0, 0, 0
20100120100054R:A1503,0 15,  00000040, 0, 0
20100120100054S:A1503,0015,  00000040,01,00
20100120100100R:U1500,0 15,  00000040, 0
20100120100100S:U1500,0 15,  00000040,00
20100120100106S:A1500,0015,  00000093,1, 0,00
20100120100109R:A1504,0 15,  00000040, 0, 0
20100120100118S:A1500,0015,  00001131,1, 0,00
20100120100536S:A1500,0015,  00000131,1, 0,00
20100120100549S:A1500,0015,  00001188,1, 0,00
20100120100558R:A1501,0 15,  00001106,0, 0
20100120100558R:A1510,0 15,  00001106, 1, 0, 0, 0
20100120100607R:A1510,0 15,  00001106, 9, 0, 0, 0
20100120100612R:A1503,0 15,  00001106, 0, 0
20100120100612S:A1503,0015,  00001106,01,00
20100120100617R:U1500,0 15,  00001106, 0
20100120100617S:U1500,0 15,  00001106,00
20100120100618S:A1500,0015,  00000090,1, 0,00
20100120100620R:A1504,0 15,  00001106, 0, 0
20100120100639S:A1500,0015,  00001031,1, 0,00
20100120100922R:A1501,0 15,  00000071,0, 0
20100120100922R:A1510,0 15,  00000071, 1, 0, 0, 0
20100120100928S:A1500,0015,  00000172,1, 0,00
20100120100931R:A1510,0 15,  00000071, 9, 0, 0, 0
20100120100936R:A1503,0 15,  00000071, 0, 0
20100120100936S:A1503,0015,  00000071,01,00
20100120100942R:U1500,0 15,  00000071, 0
20100120100942S:U1500,0 15,  00000071,00
20100120100945R:A1504,0 15,  00000071, 0, 0
20100120101001S:A1500,0015,  00001224,1, 0,00
20100120101212R:A1501,0 15,  00001293,0, 0
20100120101212R:A1510,0 15,  00001293, 1, 0, 0, 0
20100120101221R:A1510,0 15,  00001293, 9, 0, 0, 0
20100120101226R:A1503,0 15,  00001293, 0, 0
20100120101226S:A1503,0015,  00001293,01,00
20100120101233R:A1501,0 15,  00001298,0, 0
20100120101233R:A1510,0 15,  00001298, 1, 0, 1, 0
20100120101242R:A1510,0 15,  00001298, 9, 0, 1, 0
20100120101244R:U1500,0 15,  00001293, 0
20100120101244S:U1500,0 15,  00001293,00
20100120101253R:A1504,0 15,  00001293, 0, 0
20100120101253R:A1503,0 15,  00001298, 0, 0
20100120101254S:A1503,0015,  00001298,01,00
20100120101300R:U1500,0 15,  00001298, 0
20100120101300S:U1500,0 15,  00001298,00
20100120101333R:A1504,0 15,  00001298, 0, 0
20100120101345R:A1501,0 15,  00000125,0, 0
20100120101345R:A1510,0 15,  00000125, 1, 0, 0, 0
20100120101354R:A1510,0 15,  00000125, 9, 0, 0, 0
20100120101359R:A1503,0 15,  00000125, 0, 0
20100120101359S:A1503,0015,  00000125,01,00
20100120101405R:U1500,0 15,  00000125, 0
20100120101405S:U1500,0 15,  00000125,00
20100120101413R:A1504,0 15,  00000125, 0, 0
20100120101419S:A1500,0015,  00000154,1, 0,00
20100120101423R:A1501,0 15,  00000193,0, 0
20100120101423R:A1510,0 15,  00000193, 1, 0, 0, 0
20100120101432R:A1510,0 15,  00000193, 9, 0, 0, 0
20100120101437R:A1503,0 15,  00000193, 0, 0
20100120101437S:A1503,0015,  00000193,01,00
20100120101439R:A1501,0 15,  00000093,0, 0
20100120101439R:A1510,0 15,  00000093, 1, 0, 1, 0
20100120101448R:A1510,0 15,  00000093, 9, 0, 1, 0
20100120101450R:U1500,0 15,  00000193, 0
20100120101450S:U1500,0 15,  00000193,00
20100120101500R:A1504,0 15,  00000193, 0, 0
20100120101500R:A1503,0 15,  00000093, 0, 0
20100120101500S:A1503,0015,  00000093,01,00
20100120101506R:U1500,0 15,  00000093, 0
20100120101506S:U1500,0 15,  00000093,00
20100120101527R:A1504,0 15,  00000093, 0, 0
20100120101538R:A1501,0 15,  00001131,0, 0
20100120101538R:A1510,0 15,  00001131, 1, 0, 0, 0
20100120101547R:A1510,0 15,  00001131, 9, 0, 0, 0
20100120101551R:A1503,0 15,  00001131, 0, 0
20100120101552S:A1503,0015,  00001131,01,00
20100120101556S:A1500,0015,  00000165,1, 0,00
20100120101557R:U1500,0 15,  00001131, 0
20100120101557S:U1500,0 15,  00001131,00
20100120101607R:A1504,0 15,  00001131, 0, 0
20100120101619R:A1501,0 15,  00001130,0, 0
20100120101619R:A1510,0 15,  00001130, 1, 0, 0, 0
20100120101628R:A1510,0 15,  00001130, 9, 0, 0, 0
20100120101632R:A1503,0 15,  00001130, 0, 0
20100120101634S:A1503,0015,  00001130,01,00
20100120101640R:A1501,0 15,  00001272,0, 0
20100120101640R:A1510,0 15,  00001272, 1, 0, 1, 0
20100120101649R:A1510,0 15,  00001272, 9, 0, 1, 0
20100120101651R:U1500,0 15,  00001130, 0
20100120101651S:U1500,0 15,  00001130,00
20100120101700R:A1504,0 15,  00001130, 0, 0
20100120101701R:A1503,0 15,  00001272, 0, 0
20100120101701S:A1503,0015,  00001272,01,00
20100120101707R:U1500,0 15,  00001272, 0
20100120101707S:U1500,0 15,  00001272,00
20100120101715S:A1500,0015,  00001220,1, 0,00
20100120101740R:A1504,0 15,  00001272, 0, 0
20100120101752R:A1501,0 15,  00001278,0, 0
20100120101752R:A1510,0 15,  00001278, 1, 0, 0, 0
20100120101802R:A1510,0 15,  00001278, 9, 0, 0, 0
20100120101806R:A1503,0 15,  00001278, 0, 0
20100120101806S:A1503,0015,  00001278,01,00
20100120101812R:U1500,0 15,  00001278, 0
20100120101812S:U1500,0 15,  00001278,00
20100120101820R:A1504,0 15,  00001278, 0, 0
20100120102038S:A1500,0015,  00001005,1, 0,00
20100120102050S:A1500,0015,  00001016,1, 0,00
20100120102323R:A1501,0 15,  00000131,0, 0
20100120102323R:A1510,0 15,  00000131, 1, 0, 0, 0
20100120102332R:A1510,0 15,  00000131, 9, 0, 0, 0
20100120102337R:A1503,0 15,  00000131, 0, 0
20100120102337S:A1503,0015,  00000131,01,00
20100120102345R:A1501,0 15,  00001188,0, 0
20100120102345R:A1510,0 15,  00001188, 1, 0, 1, 0
20100120102352S:A1500,0015,  00001026,1, 0,00
20100120102354R:A1510,0 15,  00001188, 9, 0, 1, 0
20100120102356R:U1500,0 15,  00000131, 0
20100120102356S:U1500,0 15,  00000131,00
20100120102405R:A1504,0 15,  00000131, 0, 0
20100120102405R:A1503,0 15,  00001188, 0, 0
20100120102406S:A1503,0015,  00001188,01,00
20100120102412R:U1500,0 15,  00001188, 0
20100120102412S:U1500,0 15,  00001188,00
20100120102444S:A1500,0015,  00001049,1, 0,00
20100120102445R:A1504,0 15,  00001188, 0, 0
20100120102457R:A1501,0 15,  00000090,0, 0
20100120102457R:A1510,0 15,  00000090, 1, 0, 0, 0
20100120102506R:A1510,0 15,  00000090, 9, 0, 0, 0
20100120102511R:A1503,0 15,  00000090, 0, 0
20100120102511S:A1503,0015,  00000090,01,00
20100120102513R:A1501,0 15,  00000172,0, 0
20100120102513R:A1510,0 15,  00000172, 1, 0, 1, 0
20100120102522R:A1510,0 15,  00000172, 9, 0, 1, 0
20100120102524R:U1500,0 15,  00000090, 0
20100120102524S:U1500,0 15,  00000090,00
20100120102534R:A1504,0 15,  00000090, 0, 0
20100120102534R:A1503,0 15,  00000172, 0, 0
20100120102534S:A1500,0015,  00001252,1, 0,00
20100120102535S:A1503,0015,  00000172,01,00
20100120102540R:U1500,0 15,  00000172, 0
20100120102540S:U1500,0 15,  00000172,00
20100120102550S:A1500,0015,  00000007,1, 0,00
20100120102604S:A1500,0015,  00000078,1, 0,00
20100120102613R:A1504,0 15,  00000172, 0, 0
20100120102618S:A1500,0015,  00001275,1, 0,00
